1298976279	94
1839850126	40
1197071254	84
1811271666	80
1659755684	60
1092609841	52
1845658750	91
1278473363	82
1639396589	68
1170395265	89
1424649495	31
1805889642	93
1080833558	66
1169548911	97
1664863256	82
1475259524	41
1606356603	37
1342399947	99
1514738167	46
1716967369	68
1461191293	90
1787293286	53
1961046666	63
1275064356	99
1949927359	80
1522295345	71
1732391773	82
1895439052	85
1799034779	98
1490522107	75
1515838082	90
1049849328	53
1288997892	78
1611568694	69
1066161846	71
1161575094	88
1989474976	82
1726596621	96
1534376788	96
1401561119	69
1414580173	88
1019573852	28
1771250072	80
1776158023	98
1455300691	46
1630744959	45
1532700307	86
1937042172	88
1317223061	63
1917548770	96
1793048955	95
1518132127	69
1973175462	97
1464002908	96
1611296524	95
1862761391	94
1841412590	54
1360474307	73
1351121413	92
1923141394	99
1025419126	93
1805223248	66
1332500761	48
1180614176	67
1777002548	98
1687330663	99
1542788790	43
1952727779	48
1164646732	74
1594080082	56
1153972438	71
1215159701	52
1409176160	69
1354731337	98
1306689843	86
1374128905	73
1477026984	94
1117357546	62
1745338253	84
1587968829	18
1563593433	50
1343273235	90
1691770443	90
1296218988	38
1608773654	74
1332976775	94
1762194949	51
1458624109	89
1982437315	65
1574490910	96
1603831289	76
1327939178	91
1326688832	25
1870072269	96
1746350038	81
1464704145	91
1742102298	90
1811673329	86
1795872844	68
1798005069	30
1872864376	64
1845285500	92
1211644294	76
1226395793	85
1236184058	75
1026868533	83
1750527658	59
1509541794	89
1597825203	64
1556018033	71
1499252329	86
1984150939	80
1664157779	82
1161451631	87
1383613774	61
1069881948	60
1015119654	86
1831008849	74
1653865653	51
1364993535	92
1354649995	98
1975567685	91
1820043126	90
1322509323	83
1883303182	70
1509201392	48
1085256220	98
1755527193	71
1199305232	91
1388043431	84
1809210372	55
1463761940	90
1756456834	77
1493876971	50
1837559129	65
1700296616	84
1153298285	82
1617524485	40
1178277659	86
1400609847	95
1351347437	99
1543212897	31
1466618197	78
1347213595	83
1646647247	49
1605652795	93
1227773317	83
1902188235	95
1114872972	96
1577433777	81
1355877769	86
1763960037	89
1601553145	99
1838321461	24
1177208707	67
1856189869	52
1504915349	64
1520906128	80
1461247554	76
1633787988	82
1552211777	41
1829721293	93
1887319076	33
1048151851	45
1063351109	22
1204882316	77
1180954689	86
1965639098	49
1966351172	83
1312337728	82
1835601077	73
1411389568	98
1315301248	35
1261803936	76
1245510271	76
1649431194	33
1119013904	94
1001817485	78
1349252408	73
1210990451	88
1749966230	83
1059451663	88
1448565156	87
1842904488	89
1943814974	84
1976706610	85
1085219811	82
1764348237	27
1999613293	97
1812781737	68
1298637050	93
1069791415	38
1386161672	71
1827466986	15
1798819661	99
1180423478	90
1840632476	87
1703730947	96
1468968630	51
1729362876	18
1316359419	82
1089499922	87
1028083883	62
1893351569	92
1963989261	80
1598089372	72
1857578044	84
1289338439	99
1683178564	93
1446616846	70
1229685731	49
1531755509	93
1274893335	46
1646068193	65
1367478256	55
1524709792	94
1196859804	68
1957089005	73
1158440915	86
1307033419	89
1650990329	91
1106138974	68
1946249785	85
1541068414	91
1333108216	80
1083653039	76
1565817141	70
1830427910	96
1315160901	92
1290875242	92
1049995531	85
1555144732	89
1589464414	70
1340772213	80
1281307547	89
1653023820	99
1630962135	85
1847804790	94
1370586480	80
1621418040	4
1483943168	72
1409296488	95
1892859824	95
1178263032	60
1785010972	66
1542083948	65
1796463169	59
1601436771	84
1202051293	42
1074611954	91
1994613543	71
1036827908	49
1604211063	58
1876166633	99
1081498853	38
1829858213	96
1488682085	71
1911376494	75
1595401023	97
1047905629	76
1347080134	93
1234935657	50
1011289425	35
1314609895	98
1172072045	88
1725747473	62
1924245860	79
1498388791	87
1705484067	93
1302483166	94
1950695568	45
1724811242	72
1785058611	72
1535036274	62
1495425141	93
1061588598	96
1991034450	83
1384606874	76
1559530039	82
1828051436	40
1528804621	50
1162664940	76
1599506691	98
1913962874	44
1886506747	89
1434756548	86
1343186226	96
1704642524	63
1177506306	92
1057935459	95
1902517939	70
1526950275	92
1392474880	99
1154660312	84
1338569019	66
1186784523	90
1362911508	85
1255801758	76
1056679713	73
1192649367	26
1150210364	59
1874740114	75
1543226234	97
1887734905	82
1054890711	47
1660257917	94
1447699894	89
1708471553	87
