1881026033	81
1881026033	70
1881026033	26
1645729714	84
1645729714	37
1557215128	99
1557215128	70
1557215128	48
1557215128	93
1353801288	50
1353801288	10
1353801288	39
1539421622	48
1539421622	74
1561387100	12
1561387100	15
1561387100	81
1561387100	93
1313523560	88
1313523560	44
1313523560	9
1313523560	57
1851282336	7
1851282336	69
1908958037	66
1908958037	88
1201778512	91
1201778512	66
1201778512	17
1201778512	39
1840063184	2
1840063184	76
1840063184	66
1840063184	91
1350828827	11
1350828827	53
1350828827	10
1887121471	69
1887121471	64
1887121471	6
1887121471	78
1320876948	25
1320876948	67
1549529752	77
1549529752	47
1685927916	98
1685927916	83
1504996172	69
1504996172	50
1459774220	57
1459774220	61
1459774220	89
1599914569	25
1599914569	9
1599914569	57
1488954251	64
1488954251	95
1862613096	12
1862613096	20
1862613096	54
1862613096	13
1929472708	93
1929472708	5
1929472708	92
1929472708	68
1591460724	29
1591460724	43
1591460724	34
1591460724	81
1481458816	71
1481458816	40
1775509314	36
1775509314	60
1167272865	9
1167272865	92
1730005428	24
1730005428	95
1730005428	26
1730005428	87
1917622787	10
1917622787	75
1917622787	0
1356645765	1
1356645765	93
1842213120	79
1842213120	8
1340089048	15
1340089048	24
1340089048	44
1031684520	61
1031684520	89
1031684520	79
1031684520	6
1903461258	10
1903461258	31
1529194109	57
1529194109	7
1529194109	54
1417901808	69
1417901808	68
1417901808	50
1419428994	90
1419428994	26
1419428994	93
1656697089	8
1656697089	79
1656697089	93
1656697089	75
1654341134	35
1654341134	66
1654341134	47
1654341134	65
1365151503	41
1365151503	37
1847925175	75
1847925175	44
1847925175	45
1413701678	11
1413701678	29
1413701678	7
1901954603	82
1901954603	91
1901954603	24
1610538940	80
1610538940	70
1610538940	23
1872060938	51
1872060938	28
1422707639	91
1422707639	87
1422707639	93
1422707639	37
1229631053	45
1229631053	46
1229631053	86
1229631053	57
1194470720	30
1194470720	92
1194470720	91
1485720557	30
1485720557	94
1485720557	7
1289039587	38
1289039587	32
1289039587	11
1289039587	34
1058641965	41
1058641965	32
1803353325	0
1803353325	6
1803353325	67
1486978043	6
1486978043	16
1486978043	52
1258141810	84
1258141810	2
1973506582	76
1973506582	55
1973506582	41
1973506582	39
1830503603	17
1830503603	42
1830503603	13
1799384690	82
1799384690	56
1799384690	63
1799384690	51
1971403522	44
1971403522	67
1504795671	42
1504795671	10
1893015604	50
1893015604	77
1893015604	46
1467464440	5
1467464440	25
1467464440	84
1467464440	20
1279861795	12
1279861795	20
1279861795	59
1279861795	69
1482055449	46
1482055449	68
1482055449	40
1482055449	13
1314575107	75
1314575107	36
1314575107	82
1707793538	76
1707793538	18
1502582724	43
1502582724	31
1206029126	54
1206029126	62
1206029126	90
1206029126	88
1184532633	25
1184532633	20
1967347362	60
1967347362	79
1140321637	76
1140321637	38
1355824127	5
1355824127	45
1366523279	63
1366523279	98
1366523279	99
1923187530	69
1923187530	95
1923187530	8
1923187530	46
1779206114	1
1779206114	10
1779206114	87
1779206114	25
1416646879	80
1416646879	77
1236376108	13
1236376108	0
1659668792	21
1659668792	36
1659668792	34
1659668792	51
1954069196	48
1954069196	74
1954069196	82
1581739034	55
1581739034	68
1581739034	98
1598712906	74
1598712906	37
1856022085	36
1856022085	40
1856022085	92
1856022085	14
1661934804	46
1661934804	93
1661934804	48
1661934804	18
1326347801	17
1326347801	29
1548493710	7
1548493710	74
1548493710	43
1260146361	61
1260146361	4
1915892567	72
1915892567	87
1488864503	68
1488864503	99
1488864503	0
1439851710	58
1439851710	91
1439851710	11
1432960753	60
1432960753	85
1458492117	92
1458492117	70
1806026104	6
1806026104	41
1844946056	68
1844946056	45
1451426401	90
1451426401	40
1410492463	50
1410492463	31
1410492463	50
1410492463	3
1696098304	53
1696098304	60
1036716802	90
1036716802	55
1992835037	67
1992835037	53
1992835037	92
1220269265	4
1220269265	92
1220269265	13
1267180597	47
1267180597	48
1221904600	4
1221904600	0
1221904600	60
1221904600	25
1802955787	12
1802955787	81
1755122868	60
1755122868	97
1755122868	59
1192482491	99
1192482491	50
1192482491	21
1192482491	54
1178550208	22
1178550208	91
1178550208	37
1178550208	26
1887672759	25
1887672759	63
1887672759	62
1887672759	7
1141019224	40
1141019224	84
1141019224	49
1490291232	15
1490291232	46
1490291232	94
1474923901	42
1474923901	21
1474923901	66
1538066024	41
1538066024	47
1221428968	20
1221428968	35
1212755049	31
1212755049	74
1212755049	6
1212755049	60
1456773018	89
1456773018	44
1456773018	35
1456773018	22
1337404022	3
1337404022	60
1337404022	39
1650991138	53
1650991138	39
1513257628	98
1513257628	93
1513257628	20
1513257628	28
1268125721	77
1268125721	75
1268125721	22
1047101520	58
1047101520	15
1047101520	20
1423478475	38
1423478475	1
1710146580	23
1710146580	29
1710146580	58
1710146580	68
1147044840	28
1147044840	25
1147044840	99
1646845818	59
1646845818	24
1646845818	51
1330417875	6
1330417875	5
1330417875	67
1330417875	77
1587010042	23
1587010042	87
1587010042	17
1587010042	32
1906148240	78
1906148240	87
1621683086	1
1621683086	69
1621683086	93
1741124850	88
1741124850	80
1144956722	18
1144956722	38
1144956722	8
1280258628	44
1280258628	85
1280258628	93
1261215158	70
1261215158	80
1261215158	34
1278106529	48
1278106529	72
1623488835	63
1623488835	6
1623488835	27
1664228347	88
1664228347	11
1664228347	28
1847523705	79
1847523705	67
1908635815	6
1908635815	49
1908635815	87
1065288140	76
1065288140	88
1065288140	44
1851380430	26
1851380430	55
1851380430	15
1196508930	23
1196508930	92
1321547631	85
1321547631	19
1632838074	57
1632838074	23
1632838074	99
1617170317	73
1617170317	79
1617170317	59
1820876227	84
1820876227	73
1642662756	74
1642662756	69
1642662756	51
1097544183	50
1097544183	5
1999680553	15
1999680553	9
1911065421	17
1911065421	59
1911065421	66
1421232515	83
1421232515	58
1421232515	59
1421232515	7
1625586229	76
1625586229	5
1625586229	78
1813811257	28
1813811257	38
1793846477	30
1793846477	94
1793846477	50
1793846477	77
1664683552	78
1664683552	93
1019163980	17
1019163980	37
1019163980	53
1347316194	19
1347316194	85
1306010888	41
1306010888	83
1306010888	84
1306010888	21
1590009496	73
1590009496	35
1590009496	58
1590009496	35
1539004904	30
1539004904	13
1539004904	58
1919137700	52
1919137700	40
1119371971	37
1119371971	23
1119371971	88
1602560058	44
1602560058	73
1022114659	14
1022114659	90
1715285529	52
1715285529	23
1715285529	51
1317149007	15
1317149007	58
1317149007	70
1317149007	91
1953874133	23
1953874133	55
1953874133	56
1953874133	18
1106553651	23
1106553651	79
1106553651	80
1106553651	46
1400497498	49
1400497498	95
1982077867	87
1982077867	64
1982077867	31
1699515112	8
1699515112	95
1549626623	42
1549626623	50
1549626623	29
1511737705	21
1511737705	42
1511737705	14
1511737705	54
1504833923	82
1504833923	87
1504833923	35
1504833923	7
1869365283	48
1869365283	90
1802065122	31
1802065122	52
1802065122	56
1802065122	38
1983479351	90
1983479351	29
1983479351	84
1874247251	0
1874247251	86
1305007883	81
1305007883	25
1305007883	22
1416531034	54
1416531034	79
1416531034	77
1416531034	0
1876029986	96
1876029986	33
1876029986	71
1296580036	87
1296580036	39
1976974342	21
1976974342	5
1976974342	97
1976974342	71
1493301206	93
1493301206	55
1634969537	4
1634969537	3
1286829477	56
1286829477	17
1286829477	86
1405669608	24
1405669608	33
1405669608	8
1405669608	94
1846874471	69
1846874471	99
1879747421	59
1879747421	94
1255493560	40
1255493560	76
1255493560	83
1222764107	42
1222764107	35
1222764107	76
1222764107	21
1324648453	93
1324648453	61
1324648453	13
1324648453	90
1876046327	57
1876046327	73
1876046327	70
1876046327	66
1767280182	23
1767280182	74
1042200286	88
1042200286	13
1540935492	4
1540935492	16
1540935492	19
1287231608	98
1287231608	54
1287231608	53
1125093971	5
1125093971	35
1125093971	55
1511304950	16
1511304950	63
1354689014	88
1354689014	58
1354689014	97
1354689014	80
1152099761	69
1152099761	25
1152099761	88
1680042864	8
1680042864	54
1105667194	4
1105667194	51
1105667194	69
1267411901	41
1267411901	57
1267411901	6
1235450279	53
1235450279	50
1191435064	26
1191435064	49
1197097565	40
1197097565	89
1578691603	86
1578691603	9
1578691603	57
1961920397	50
1961920397	59
1961920397	14
1419542214	80
1419542214	62
1419542214	63
1419542214	36
1064232051	2
1064232051	73
1344244254	23
1344244254	83
1351304695	51
1351304695	38
1351304695	64
1351304695	62
1408481188	26
1408481188	73
1333428173	2
1333428173	19
1333428173	42
1333428173	6
1911199895	49
1911199895	66
1011499411	64
1011499411	4
1011499411	2
1653713844	79
1653713844	79
1653713844	29
1653713844	10
1281607959	61
1281607959	10
1281607959	43
1281607959	3
1259328706	15
1259328706	87
1259328706	13
1096522339	70
1096522339	99
1309941229	70
1309941229	84
1617579975	83
1617579975	70
1617579975	25
1319917420	56
1319917420	15
1398854908	47
1398854908	53
1398854908	12
1398854908	62
1329878368	31
1329878368	13
1504793450	49
1504793450	50
1504793450	13
1876593822	44
1876593822	19
1876593822	51
1876593822	31
1670088114	39
1670088114	15
1670088114	94
1670088114	6
1726687976	56
1726687976	32
1726687976	91
1522396015	27
1522396015	37
1522396015	56
1584068894	78
1584068894	7
1584068894	42
1371249021	73
1371249021	52
1371249021	18
1754924589	18
1754924589	98
1236831535	94
1236831535	71
1236831535	48
1609948247	14
1609948247	84
1609948247	58
1609948247	44
1138639789	51
1138639789	10
1995377029	1
1995377029	10
1182211114	86
1182211114	39
1099989349	63
1099989349	24
1608200529	35
1608200529	89
1608200529	54
1036203054	40
1036203054	2
1036203054	41
1036203054	35
1064016896	88
1064016896	10
1349530980	87
1349530980	21
1313220625	21
1313220625	79
1313220625	79
1502092994	89
1502092994	57
1502092994	99
1502092994	88
1832051821	74
1832051821	48
1096068919	73
1096068919	45
1096068919	1
1712304329	54
1712304329	21
1712304329	0
1712304329	45
1033074347	65
1033074347	93
1240172334	43
1240172334	56
1240172334	11
1840191691	59
1840191691	96
1840191691	75
1840191691	54
1762608563	66
1762608563	91
1762608563	64
1762608563	10
1694813061	15
1694813061	45
1694813061	53
1694813061	6
1764149503	1
1764149503	18
1099011970	25
1099011970	8
1064459289	82
1064459289	77
1585356386	43
1585356386	38
1585356386	78
1297237999	19
1297237999	48
1297237999	32
1969611338	50
1969611338	17
1817467751	84
1817467751	26
1158179960	61
1158179960	39
1710003161	30
1710003161	43
1668157429	92
1668157429	39
1755301218	70
1755301218	0
1105516176	77
1105516176	81
1105516176	34
1867508005	96
1867508005	73
1867508005	76
1867508005	62
1659290204	34
1659290204	62
1659290204	29
1659290204	76
1529907738	85
1529907738	86
1406812751	20
1406812751	80
1426489411	5
1426489411	21
1471505720	22
1471505720	23
1471505720	98
1311069523	21
1311069523	7
1311069523	58
1311069523	25
1469132492	47
1469132492	43
1469132492	86
1866394567	6
1866394567	86
1866394567	23
1866394567	95
1712505677	77
1712505677	35
1712505677	47
1712505677	34
1519228394	65
1519228394	9
1979418380	6
1979418380	55
1336160752	38
1336160752	93
1336160752	3
1520153506	43
1520153506	57
1520153506	3
1439370321	18
1439370321	51
1983875279	53
1983875279	16
1707169734	10
1707169734	43
1707169734	79
1707169734	7
1835682211	62
1835682211	59
1835682211	40
1730023092	73
1730023092	85
1552981078	88
1552981078	50
1552981078	57
1218709648	90
1218709648	86
1218709648	92
1746480481	76
1746480481	29
1746480481	8
1505004322	98
1505004322	14
1505004322	80
1505004322	69
1930614029	19
1930614029	60
1930614029	48
1930614029	22
1061781906	82
1061781906	32
1358970812	99
1358970812	38
1957699082	91
1957699082	93
1957699082	60
1486512940	38
1486512940	29
1486512940	73
